order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
45813,7002,2026-06-03,101,1,136.64,136.64,Completed,2026-06-07
45814,3785,2026-02-24,306,1,192.14,192.14,Completed,2026-03-09
45815,185,2025-11-28,2,2,363.40,726.80,Completed,2025-11-30
45816,6745,2024-09-08,111,8,166.87,1334.96,Pending,
45817,3399,2024-02-23,394,2,241.68,483.36,Completed,2024-02-25
45818,8263,2026-07-04,127,1,384.14,384.14,Completed,2026-07-11
45819,6787,2025-02-19,86,3,493.35,1480.05,Completed,2025-02-20
45820,2325,2026-03-19,409,1,165.37,165.37,Cancelled,
45821,8343,2026-06-27,300,2,247.75,495.50,Cancelled,
45822,1352,2024-08-06,98,1,220.52,220.52,Completed,2024-08-12
45823,7794,2025-10-11,328,3,410.01,1230.03,Completed,2025-10-14
45824,1285,2025-11-05,427,2,61.49,122.98,Completed,2025-11-11
45825,3606,2026-03-16,249,2,400.97,801.94,Completed,2026-03-27
45826,3557,2023-03-18,263,1,102.55,102.55,Completed,2023-04-01
45827,5473,2024-06-16,407,10,349.65,3496.50,Completed,2024-06-29
45828,312,2026-08-02,288,5,185.92,929.60,Completed,2026-08-05
45829,4795,2024-08-08,16,1,97.49,97.49,Pending,
45830,8946,2025-07-18,431,1,134.14,134.14,Completed,2025-07-19
45831,2483,2024-07-13,379,8,359.72,2877.76,Completed,2024-07-16
45832,3681,2026-05-09,477,4,169.61,678.44,Completed,2026-05-14
45833,416,2026-08-24,418,1,232.65,232.65,Pending,2026-08-31
45834,2952,2026-04-30,129,1,301.23,301.23,Completed,2026-05-01
45835,8319,2024-11-28,292,1,56.37,56.37,Completed,2024-12-12
45836,3480,2026-05-30,495,4,145.61,582.44,Completed,2026-06-12
45837,3573,2026-08-13,167,2,460.81,921.62,Completed,2026-08-14
45838,2975,2024-08-11,65,5,155.14,775.70,Completed,2024-08-16
45839,8708,2025-10-29,296,5,473.50,2367.50,Completed,2025-11-03
45840,8130,2026-04-28,362,1,365.93,365.93,Completed,2026-04-29
45841,2041,2025-06-21,104,10,22.81,228.10,Completed,2025-06-26
45842,1623,2026-03-05,91,4,261.23,1044.92,Completed,2026-03-06
45843,6263,2024-11-08,347,2,136.70,273.40,Completed,2024-11-09
45844,9524,2026-04-24,197,4,158.68,634.72,Pending,
45845,143,2025-10-28,98,3,220.52,661.56,Completed,2025-11-05
45846,7947,2025-06-22,41,1,254.35,254.35,Completed,2025-07-06
45847,1502,2025-09-08,196,1,140.47,140.47,Completed,2025-09-16
45848,7727,2025-05-20,446,3,456.65,1369.95,Completed,2025-05-21
45849,6197,2024-09-09,140,3,446.57,1339.71,Completed,2024-09-21
45850,3635,2025-11-18,361,8,106.38,851.04,Cancelled,
45851,4752,2026-02-25,67,2,223.01,446.02,Completed,2026-03-01
45852,8996,2025-01-04,171,4,172.43,689.72,Completed,2025-01-04
45853,6182,2026-08-08,418,2,232.65,465.30,Completed,2026-08-08
45854,9437,2026-02-05,448,1,278.60,278.60,Completed,2026-02-11
45855,6993,2026-07-15,422,2,54.16,108.32,Pending,2026-07-21
45856,1884,2025-02-17,93,1,487.43,487.43,Completed,2025-03-02
45857,2244,2024-12-14,69,1,291.98,291.98,Completed,2024-12-17
45858,4200,2025-12-27,323,1,336.45,336.45,Pending,
45859,5071,2026-08-21,173,1,424.72,424.72,Completed,2026-08-28
45860,5807,2025-09-23,329,10,470.46,4704.60,Completed,2025-09-27
45861,8663,2026-08-27,378,1,298.56,298.56,Completed,2026-09-06
45862,493,2025-07-07,208,10,367.31,3673.10,Completed,2025-07-12
45863,398,2025-11-24,190,3,445.39,1336.17,Completed,2025-12-02
45864,3803,2023-03-14,456,2,467.20,934.40,Completed,2023-03-21
45865,8030,2024-02-09,212,1,45.29,45.29,Completed,2024-02-15
45866,5897,2023-11-26,129,2,301.23,602.46,Completed,2023-12-09
45867,7981,2025-04-19,31,8,150.31,1202.48,Pending,
45868,9334,2024-04-27,387,1,278.95,278.95,Completed,2024-05-09
45869,5365,2025-12-14,162,1,16.04,16.04,Completed,2025-12-15
45870,4895,2026-08-29,143,1,74.54,74.54,Completed,2026-09-03
45871,5190,2024-05-03,408,4,181.18,724.72,Completed,2024-05-11
45872,2490,2026-05-25,123,5,469.99,2349.95,Completed,2026-05-29
45873,6103,2024-12-26,366,2,451.82,903.64,Completed,2024-12-27
45874,7810,2025-11-15,286,2,206.85,413.70,Pending,2025-11-15
45875,4577,2023-12-24,281,2,29.98,59.96,Completed,2023-12-26
45876,7515,2023-08-07,37,2,131.55,263.10,Completed,2023-08-13
45877,6502,2026-03-31,427,2,61.49,122.98,Completed,2026-04-07
45878,8504,2024-08-09,486,8,92.44,739.52,Completed,2024-08-16
45879,8384,2025-02-21,339,1,195.39,195.39,Completed,2025-03-07
45880,6609,2023-01-07,96,1,23.66,23.66,Completed,2023-01-14
45881,9401,2025-11-30,298,2,471.00,942.00,Completed,2025-12-04
45882,2386,2026-04-08,17,5,286.76,1433.80,Completed,2026-04-18
45883,9289,2025-09-18,48,1,176.88,176.88,Completed,2025-09-27
45884,3162,2025-03-20,239,2,50.74,101.48,Completed,2025-03-24
45885,4678,2024-09-17,1,2,22.38,44.76,Cancelled,
45886,6686,2026-08-30,245,1,336.65,336.65,Completed,2026-09-03
45887,4922,2026-06-17,23,2,424.73,849.46,Completed,2026-06-22
45888,2623,2024-03-02,103,2,403.95,807.90,Completed,2024-03-10
45889,1755,2023-09-27,92,1,9.85,9.85,Completed,2023-09-29
45890,7744,2025-12-25,81,4,462.35,1849.40,Completed,2025-12-31
45891,2945,2026-01-09,54,3,76.13,228.39,Pending,2026-01-14
45892,7990,2024-08-11,468,1,330.59,330.59,Completed,2024-08-24
45893,4202,2024-12-20,196,1,140.47,140.47,Completed,2024-12-25
45894,4538,2025-06-05,130,1,412.98,412.98,Completed,2025-06-15
45895,4126,2024-03-25,377,2,280.74,561.48,Completed,2024-03-30
45896,9575,2024-10-13,486,3,92.44,277.32,Pending,2024-10-17
45897,5916,2023-07-06,285,2,363.47,726.94,Completed,2023-07-14
45898,3637,2026-04-30,324,4,264.13,1056.52,Completed,2026-05-01
45899,4545,2026-02-06,,2,380.72,761.44,Completed,2026-02-17
45900,8516,2024-05-25,349,1,121.19,121.19,Cancelled,
45901,1230,2025-09-20,231,1,19.65,19.65,Completed,2025-10-04
45902,1793,2025-11-05,455,1,287.50,287.50,Completed,2025-11-10
45903,6943,2025-05-21,378,3,298.56,895.68,Completed,2025-05-22
45904,2198,2025-09-17,98,5,220.52,1102.60,Completed,2025-09-26
45905,4499,2025-06-11,3,3,158.46,475.38,Completed,2025-06-19
45906,8947,2023-12-25,243,1,433.17,433.17,Completed,2023-12-25
45907,3461,2025-09-01,189,4,69.68,278.72,Completed,2025-09-03
45908,3619,2026-05-09,378,1,298.56,298.56,Completed,2026-05-13
45909,7307,2026-08-14,154,2,51.74,103.48,Pending,
45910,1141,2025-08-16,448,5,278.60,1393.00,Completed,2025-08-22
45911,2017,2025-04-07,295,3,193.14,579.42,Completed,2025-04-18
45912,236,2023-06-01,109,1,291.39,291.39,Pending,
45913,5157,2024-02-24,368,2,372.20,744.40,Completed,2024-02-26
45914,9022,2025-02-02,163,1,179.67,179.67,Pending,2025-02-06
45915,2082,2025-08-21,162,2,16.04,32.08,Completed,2025-08-25
45916,7072,2026-03-18,151,2,430.47,860.94,Completed,2026-03-22
45917,7766,2025-06-09,330,3,77.82,233.46,Completed,2025-06-23
45918,9319,2026-07-20,351,1,303.75,303.75,Completed,2026-08-03
45919,7358,2025-09-28,302,1,274.31,274.31,Completed,2025-10-06
45920,4514,2026-08-19,170,2,163.82,327.64,Completed,2026-08-27
45921,6840,2025-07-15,461,3,250.63,751.89,Pending,2025-07-16
45922,9467,2026-05-06,63,1,168.62,168.62,Completed,2026-05-11
45923,297,2026-05-04,304,2,125.24,250.48,Completed,2026-05-12
45924,5729,2025-01-20,402,1,96.09,96.09,Completed,2025-01-24
45925,5415,2025-03-31,445,1,70.61,70.61,Pending,
45926,8120,2025-07-31,86,4,493.35,1973.40,Completed,2025-07-31
45927,1180,2026-04-10,337,3,363.99,1091.97,Completed,2026-04-12
45928,2753,2023-09-20,472,3,161.27,483.81,Completed,2023-10-03
45929,8792,2026-05-19,354,1,447.96,447.96,Completed,2026-05-30
45930,4679,2026-07-07,314,8,267.29,2138.32,Completed,2026-07-20
45931,2100,2023-04-25,363,1,396.46,396.46,Completed,2023-05-03
45932,2179,2023-03-13,458,2,211.38,422.76,Completed,2023-03-26
45933,6131,2026-05-03,144,1,268.43,268.43,Completed,2026-05-04
45934,1391,2024-12-01,121,5,490.04,2450.20,Completed,2024-12-01
45935,8846,2026-08-08,494,1,375.14,375.14,Completed,2026-08-09
45936,6550,2025-12-27,431,2,134.14,268.28,Completed,2025-12-29
45937,730,2025-12-18,444,6,449.97,2699.82,Completed,2025-12-22
45938,1516,2025-01-10,376,1,232.84,232.84,Completed,2025-01-24
45939,6310,2024-10-30,300,1,247.75,247.75,Completed,2024-11-13
45940,4081,2025-08-04,54,4,76.13,304.52,Completed,2025-08-08
45941,7621,2025-03-23,435,1,219.56,219.56,Completed,2025-03-30
45942,2185,2025-04-03,290,1,50.05,50.05,Cancelled,
45943,2130,2024-03-10,465,3,433.98,1301.94,Completed,2024-03-20
45944,331,2026-01-12,77,3,488.30,1464.90,Completed,2026-01-26
45945,4612,2026-06-13,7,1,34.46,34.46,Pending,
45946,5993,2023-07-15,77,1,488.30,488.30,Completed,2023-07-21
45947,261,2023-01-11,453,4,285.41,1141.64,Completed,2023-01-14
45948,4320,2026-06-24,380,3,195.56,586.68,Completed,2026-07-02
45949,1276,2025-11-22,247,10,227.74,2277.40,Completed,2025-12-06
45950,5087,2026-02-12,495,6,145.61,873.66,Pending,
45951,5379,2025-01-19,154,1,51.74,51.74,Completed,2025-01-20
45952,574,2026-07-21,495,1,145.61,145.61,Completed,2026-07-23
45953,2285,2025-01-22,325,2,100.53,201.06,Completed,2025-02-04
45954,1005,2026-04-14,377,2,280.74,561.48,Pending,
45955,4520,2026-08-08,59,6,103.04,618.24,Completed,2026-08-22
45956,9486,2025-11-01,409,3,165.37,496.11,Completed,2025-11-15
45957,7549,2025-10-01,212,3,45.29,135.87,Completed,2025-10-15
45958,3789,2024-09-23,134,1,158.96,158.96,Completed,2024-09-28
45959,2529,2026-05-11,108,5,327.24,1636.20,Completed,2026-05-18
45960,6383,2023-01-19,122,1,71.87,71.87,Completed,2023-01-25
45961,5973,2026-07-18,278,2,461.72,923.44,Completed,2026-07-28
45962,3948,2026-04-08,318,2,332.85,665.70,Pending,2026-04-13
45963,4163,2024-01-15,241,4,247.64,990.56,Cancelled,
45964,9828,2025-05-25,261,1,426.19,426.19,Completed,2025-05-30
45965,2100,2024-09-12,357,3,180.96,542.88,Completed,2024-09-16
45966,3598,2026-04-21,53,1,369.45,369.45,Pending,
45967,2033,2025-02-16,355,1,220.90,220.90,Completed,2025-02-22
45968,3560,2024-01-01,318,2,332.85,665.70,Completed,2024-01-10
45969,7603,2026-06-28,107,1,286.73,286.73,Completed,2026-06-28
45970,7117,2026-08-03,34,3,165.24,495.72,Pending,2026-08-04
45971,5469,2025-09-23,108,3,327.24,981.72,Completed,2025-09-26
45972,1311,2024-09-17,259,1,247.05,247.05,Pending,2024-09-19
45973,3152,2023-03-18,89,3,104.83,314.49,Completed,2023-03-26
45974,4377,2024-12-30,398,2,167.03,334.06,Completed,2025-01-13
45975,835,2024-12-08,155,5,181.08,905.40,Pending,2024-12-09
45976,9238,2026-01-09,167,2,460.81,921.62,Completed,2026-01-10
45977,9437,2024-10-10,466,1,326.26,326.26,Completed,2024-10-12
45978,6342,2023-04-12,30,3,153.24,459.72,Completed,2023-04-24
45979,739,2025-08-17,5,8,110.62,884.96,Completed,2025-08-27
45980,4000,2024-04-22,348,4,382.25,1529.00,Completed,2024-05-01
45981,2115,2026-07-22,355,5,220.90,1104.50,Completed,2026-07-29
45982,6602,2025-08-04,335,2,46.80,93.60,Completed,2025-08-07
45983,5244,2026-01-25,118,2,353.93,707.86,Completed,2026-01-27
45984,3587,2025-10-27,395,1,215.85,215.85,Completed,2025-11-02
45985,8982,2025-05-10,289,1,497.44,497.44,Completed,2025-05-19
45986,2671,2026-08-20,329,2,470.46,940.92,Completed,2026-09-02
45987,5121,2026-02-09,373,2,233.90,467.80,Completed,2026-02-15
45988,9378,2026-06-03,220,3,353.64,1060.92,Completed,2026-06-17
45989,3665,2026-01-08,299,1,97.00,97.00,Pending,
45990,929,2024-01-31,268,1,147.32,147.32,Completed,2024-02-08
45991,5480,2024-11-12,493,1,499.57,499.57,Completed,2024-11-13
45992,6025,2024-09-18,274,1,338.66,338.66,Pending,
45993,8798,2026-06-27,153,3,100.78,302.34,Pending,
45994,3323,2025-09-26,217,3,448.34,1345.02,Completed,2025-09-26
45995,1880,2026-08-14,377,3,280.74,842.22,Completed,2026-08-15
45996,4697,2026-03-17,212,2,45.29,90.58,Completed,2026-03-19
45997,3561,2024-12-28,229,5,492.29,2461.45,Completed,2025-01-05
45998,8978,2026-06-09,117,3,271.01,813.03,Completed,2026-06-10
45999,2252,2025-09-02,229,4,492.29,1969.16,Completed,2025-09-14
46000,7529,2025-12-01,468,10,330.59,3305.90,Completed,2025-12-02
46001,6646,2024-08-30,7,2,34.46,68.92,Completed,2024-09-04
46002,1162,2026-05-24,398,3,167.03,501.09,Completed,2026-06-06
46003,4974,2026-03-06,475,2,467.39,934.78,Cancelled,
46004,1219,2026-06-04,284,1,180.78,180.78,Cancelled,
46005,7961,2025-07-24,196,4,140.47,561.88,Completed,2025-08-07
46006,2886,2026-03-08,476,4,94.84,379.36,Completed,2026-03-09
46007,2889,2025-06-17,87,1,347.62,347.62,Completed,2025-06-27
46008,642,2026-05-27,35,1,288.48,288.48,Completed,2026-05-27
46009,1275,2025-11-12,173,1,424.72,424.72,Completed,2025-11-14
46010,5387,2026-06-07,46,2,270.60,541.20,Completed,2026-06-15
46011,2675,2025-12-11,491,4,85.02,340.08,Completed,2025-12-13
46012,9987,2026-01-02,70,1,35.07,35.07,Completed,2026-01-02
46013,9394,2026-08-04,273,2,62.09,124.18,Pending,
46014,7153,2024-12-25,399,6,326.21,1957.26,Pending,2024-12-31
46015,295,2026-03-19,319,2,163.75,327.50,Completed,2026-03-20
46016,184,2026-08-19,117,4,271.01,1084.04,Completed,2026-08-23
46017,5217,2026-06-22,134,1,158.96,158.96,Completed,2026-06-30
46018,1986,2024-08-18,203,1,347.72,347.72,Completed,2024-08-25
46019,6418,2026-08-27,215,1,321.99,321.99,Completed,2026-08-28
46020,4303,2026-01-07,445,1,70.61,70.61,Completed,2026-01-21
46021,395,2024-05-04,492,3,64.53,193.59,Pending,2024-05-09
46022,9532,2025-12-25,293,4,169.57,678.28,Cancelled,
46023,6827,2025-04-06,396,5,491.77,2458.85,Cancelled,
46024,788,2025-10-05,242,4,338.30,1353.20,Pending,2025-10-10
46025,293,2024-03-15,327,4,103.59,414.36,Completed,2024-03-25
46026,8093,2026-07-03,157,1,362.13,362.13,Completed,2026-07-09
46027,2831,2024-09-20,177,2,156.80,313.60,Completed,2024-10-03
46028,4443,2024-08-29,145,1,81.96,81.96,Completed,2024-09-01
46029,7205,2024-02-14,284,3,180.78,542.34,Completed,2024-02-19
46030,2186,2025-01-26,334,6,276.62,1659.72,Completed,2025-01-26
46031,5867,2026-01-14,188,2,82.45,164.90,Cancelled,
46032,4238,2026-05-27,63,1,168.62,168.62,Completed,2026-05-27
46033,642,2026-03-06,192,2,248.82,497.64,Cancelled,
46034,1654,2026-02-13,76,1,287.72,287.72,Completed,2026-02-18
46035,7214,2023-11-15,171,2,172.43,344.86,Cancelled,
46036,2119,2025-12-29,178,2,478.45,956.90,Completed,2026-01-11
46037,3400,2024-06-13,146,1,308.75,308.75,Completed,2024-06-26
46038,4799,2026-06-25,381,4,397.84,1591.36,Completed,2026-07-03
46039,9805,2024-06-23,121,3,490.04,1470.12,Completed,2024-07-05
46040,4510,2026-04-19,33,2,146.39,292.78,Completed,2026-04-25
46041,156,2024-10-13,344,2,39.25,78.50,Completed,2024-10-15
46042,7982,2026-02-23,475,4,467.39,1869.56,Cancelled,
46043,9631,2025-02-11,371,2,194.13,388.26,Pending,2025-02-16
46044,3152,2023-11-15,114,2,187.04,374.08,Completed,2023-11-16
46045,5005,2025-09-20,13,2,425.42,850.84,Completed,2025-10-01
46046,2334,2024-06-18,142,5,328.24,1641.20,Pending,2024-06-22
46047,3070,2023-11-30,267,4,468.37,1873.48,Completed,2023-12-03
46048,6642,2026-06-24,192,2,248.82,497.64,Completed,2026-07-02
46049,839,2025-10-11,308,1,393.83,393.83,Completed,2025-10-21
46050,365,2025-07-22,163,10,179.67,1796.70,Completed,2025-07-25
46051,6474,2025-01-08,105,4,135.96,543.84,Completed,2025-01-19
46052,8946,2026-08-06,432,2,412.43,824.86,Completed,2026-08-18
46053,1423,2025-10-26,432,1,412.43,412.43,Completed,2025-10-27
46054,6491,2026-08-08,39,6,39.14,234.84,Completed,2026-08-08
46055,2979,2024-06-01,53,6,369.45,2216.70,Completed,2024-06-04
46056,8897,2026-06-15,263,1,102.55,102.55,Completed,2026-06-22
46057,7314,2024-01-31,296,1,473.50,473.50,Pending,2024-02-02
46058,3129,2026-06-09,358,2,434.38,868.76,Completed,2026-06-23
46059,2865,2025-12-26,280,2,209.20,418.40,Completed,2026-01-04
46060,7960,2025-02-16,339,1,195.39,195.39,Completed,2025-02-23
46061,747,2026-03-16,60,1,143.66,143.66,Cancelled,
46062,4808,2024-05-20,454,4,436.76,1747.04,Completed,2024-05-21
46063,6338,2026-06-04,259,1,247.05,247.05,Completed,2026-06-11
46064,7274,2026-04-03,82,1,9.62,9.62,Completed,2026-04-08
46065,1081,2024-06-08,64,1,314.46,314.46,Completed,2024-06-22
46066,8546,2023-09-05,241,1,247.64,247.64,Completed,2023-09-06
46067,6947,2025-08-28,175,2,464.26,928.52,Completed,2025-09-08
46068,6715,2025-09-14,255,2,359.73,719.46,Completed,2025-09-22
46069,702,2025-06-15,336,3,350.36,1051.08,Pending,
46070,7986,2026-04-25,2,2,363.40,726.80,Completed,2026-05-07
46071,4179,2024-08-13,389,2,480.85,961.70,Pending,2024-08-20
46072,3566,2026-04-28,419,1,408.29,408.29,Completed,2026-05-06
46073,2367,2026-05-13,64,1,314.46,314.46,Cancelled,
46074,272,2026-06-19,142,2,328.24,656.48,Cancelled,
46075,3976,2024-07-26,265,2,59.47,118.94,Pending,
46076,6099,2025-06-25,287,4,236.37,945.48,Completed,2025-07-05
46077,7510,2026-06-30,133,5,157.69,788.45,Completed,2026-07-10
46078,3714,2024-09-24,178,1,478.45,478.45,Completed,2024-10-06
46079,5583,2026-08-11,442,2,241.61,483.22,Completed,2026-08-12
46080,464,2025-08-18,201,1,494.66,494.66,Cancelled,
46081,5339,2025-08-31,444,2,449.97,899.94,Completed,2025-09-14
46082,9805,2025-08-13,27,2,438.36,876.72,Pending,2025-08-18
46083,9905,2025-09-30,449,8,230.82,1846.56,Completed,2025-10-10
46084,350,2026-05-27,183,1,480.61,480.61,Completed,2026-06-07
46085,9066,2024-08-04,413,6,459.68,2758.08,Completed,2024-08-18
46086,864,2025-09-26,295,1,193.14,193.14,Completed,2025-09-29
46087,676,2026-07-19,94,1,184.86,184.86,Completed,2026-07-26
46088,3706,2025-10-13,165,1,410.64,410.64,Completed,2025-10-23
46089,1977,2025-08-08,168,1,240.91,240.91,Completed,2025-08-10
46090,7910,2024-07-11,439,2,97.20,194.40,Cancelled,
46091,9838,2026-07-12,313,5,228.93,1144.65,Completed,2026-07-18
46092,974,2024-04-30,202,3,77.45,232.35,Completed,2024-04-30
46093,3895,2023-05-11,449,2,230.82,461.64,Completed,2023-05-19
46094,76,2025-05-01,77,3,488.30,1464.90,Completed,2025-05-13
46095,9274,2025-12-20,44,1,43.45,43.45,Completed,2025-12-20
46096,2898,2024-05-27,228,4,355.02,1420.08,Completed,2024-05-29
46097,3447,2025-10-27,92,6,9.85,59.10,Completed,2025-11-04
46098,1234,2026-03-13,455,1,287.50,287.50,Completed,2026-03-18
46099,2297,2025-09-24,238,1,375.93,375.93,Completed,2025-10-04
46100,7232,2023-10-18,155,4,181.08,724.32,Completed,2023-10-31
46101,5733,2026-08-19,179,1,27.85,27.85,Completed,2026-08-26
46102,3686,2024-05-06,369,1,7.96,7.96,Completed,2024-05-19
46103,7656,2026-05-25,265,4,59.47,237.88,Completed,2026-06-02
46104,7172,2026-08-10,487,1,242.20,242.20,Completed,2026-08-15
46105,7528,2026-04-07,149,1,405.02,405.02,Pending,
46106,580,2025-10-12,109,1,291.39,291.39,Pending,
46107,3624,2023-07-02,500,1,41.75,41.75,Completed,2023-07-09
46108,3563,2026-06-06,146,1,308.75,308.75,Completed,2026-06-15
46109,4750,2025-12-02,387,1,278.95,278.95,Completed,2025-12-07
46110,549,2024-08-21,347,2,136.70,273.40,Completed,2024-08-24
46111,4099,2026-01-06,325,1,100.53,100.53,Completed,2026-01-07
46112,1924,2026-03-15,310,1,144.14,144.14,Cancelled,
46113,1924,2026-05-31,466,3,326.26,978.78,Completed,2026-06-04
46114,2856,2026-03-30,391,2,144.80,289.60,Completed,2026-03-31
46115,3076,2026-03-26,284,2,180.78,361.56,Completed,2026-04-02
46116,3076,2025-11-05,10,4,188.16,752.64,Completed,2025-11-19
46117,5292,2023-06-10,41,2,254.35,508.70,Completed,2023-06-23
46118,3529,2024-06-08,364,2,79.52,159.04,Cancelled,
46119,1835,2023-07-18,293,1,169.57,169.57,Completed,2023-07-21
46120,9366,2026-04-16,466,4,326.26,1305.04,Cancelled,
46121,1347,2023-03-19,253,5,146.36,731.80,Cancelled,
46122,8688,2026-02-14,184,4,264.57,1058.28,Completed,2026-02-24
46123,8356,2026-03-07,390,2,391.06,782.12,Completed,2026-03-18
46124,8431,2025-04-24,289,1,497.44,497.44,Completed,2025-05-02
46125,8487,2023-08-12,178,8,478.45,3827.60,Completed,2023-08-17
46126,4729,2024-10-23,1,10,22.38,223.80,Completed,2024-10-31
46127,3282,2023-07-14,24,3,353.56,1060.68,Completed,2023-07-21
46128,9434,2026-08-02,456,1,467.20,467.20,Completed,2026-08-14
46129,658,2025-10-29,8,3,198.12,594.36,Cancelled,
46130,3077,2026-03-21,265,1,59.47,59.47,Completed,2026-03-27
46131,9977,2024-09-13,240,3,236.63,709.89,Completed,2024-09-14
46132,5565,2026-03-28,109,2,291.39,582.78,Completed,2026-03-30
46133,8060,2026-08-31,473,3,420.68,1262.04,Completed,2026-09-05
46134,7816,2025-08-28,306,1,192.14,192.14,Completed,2025-09-04
46135,7580,2025-10-07,356,2,218.06,436.12,Pending,
46136,5737,2026-02-14,257,3,34.62,103.86,Completed,2026-02-22
46137,8396,2024-12-31,392,2,402.09,804.18,Completed,2025-01-12
46138,4768,2026-01-27,374,2,482.99,965.98,Completed,2026-02-06
46139,9728,2025-04-06,128,3,168.64,505.92,Pending,
46140,1700,2026-03-29,215,3,321.99,965.97,Completed,2026-04-09
46141,8408,2026-02-22,107,5,286.73,1433.65,Completed,2026-02-26
46142,9123,2026-07-24,498,4,399.86,1599.44,Completed,2026-07-24
46143,2110,2025-04-10,228,1,355.02,355.02,Completed,2025-04-21
46144,2759,2024-07-18,232,3,63.74,191.22,Completed,2024-07-24
46145,7199,2026-02-11,185,1,496.86,496.86,Completed,2026-02-11
46146,85,2026-07-04,31,2,150.31,300.62,Pending,2026-07-07
46147,2691,2024-10-20,481,1,422.03,422.03,Cancelled,
46148,93,2025-11-21,168,6,240.91,1445.46,Completed,2025-11-24
46149,9134,2024-11-24,212,1,45.29,45.29,Completed,2024-11-29
46150,2237,2025-05-16,406,3,447.72,1343.16,Completed,2025-05-21
46151,9429,2025-12-30,278,3,461.72,1385.16,Completed,2026-01-12
46152,9149,2024-06-02,57,1,111.88,111.88,Completed,2024-06-06
46153,2820,2026-01-31,454,3,436.76,1310.28,Completed,2026-02-11
46154,8605,2026-08-10,107,5,286.73,1433.65,Pending,2026-08-13
46155,6897,2024-06-11,19,2,258.15,516.30,Pending,
46156,1262,2026-05-26,40,1,272.33,272.33,Completed,2026-05-29
46157,2554,2026-08-02,185,2,496.86,993.72,Pending,2026-08-05
46158,3634,2025-04-28,308,5,393.83,1969.15,Completed,2025-05-01
46159,2861,2026-07-10,72,1,440.74,440.74,Completed,2026-07-10
46160,9559,2026-06-08,37,2,131.55,263.10,Completed,2026-06-14
46161,2877,2024-06-27,371,1,194.13,194.13,Completed,2024-07-07
46162,8418,2026-06-18,36,3,429.47,1288.41,Completed,2026-06-24
46163,269,2024-12-02,309,1,24.58,24.58,Completed,2024-12-11
46164,9085,2023-11-09,139,2,217.22,434.44,Cancelled,
46165,3476,2023-09-17,262,1,87.69,87.69,Completed,2023-09-19
46166,5041,2026-05-21,129,3,301.23,903.69,Pending,
46167,4863,2026-05-20,224,6,287.73,1726.38,Completed,2026-05-20
46168,6908,2024-07-17,408,2,181.18,362.36,Completed,2024-07-24
46169,1462,2024-11-24,342,2,435.88,871.76,Completed,2024-12-02
46170,1847,2025-07-23,467,3,186.11,558.33,Completed,2025-08-03
46171,145,2026-03-07,63,1,168.62,168.62,Completed,2026-03-13
46172,8259,2024-10-11,208,3,367.31,1101.93,Completed,2024-10-13
46173,8837,2025-09-01,359,1,110.66,110.66,Completed,2025-09-15
46174,9776,2026-03-14,90,1,273.11,273.11,Completed,2026-03-14
46175,858,2026-07-03,10,4,188.16,752.64,Cancelled,
46176,6099,2024-02-09,61,2,497.16,994.32,Pending,2024-02-16
46177,4077,2025-01-26,368,3,372.20,1116.60,Completed,2025-01-30
46178,5915,2026-08-05,420,1,301.26,301.26,Completed,2026-08-07
46179,334,2025-12-18,219,1,377.13,377.13,Completed,2025-12-20
46180,2035,2026-05-04,68,2,179.96,359.92,Pending,
46181,2759,2024-11-18,381,2,397.84,795.68,Completed,2024-11-25
46182,4970,2026-08-09,49,1,91.76,91.76,Completed,2026-08-15
46183,9664,2025-11-24,354,2,447.96,895.92,Completed,2025-12-08
46184,2821,2025-12-06,291,1,27.21,27.21,Completed,2025-12-16
46185,5029,2025-05-02,330,3,77.82,233.46,Completed,2025-05-04
46186,6979,2026-02-21,219,3,377.13,1131.39,Pending,2026-02-28
46187,8651,2024-05-15,227,10,84.62,846.20,Completed,2024-05-26
46188,4892,2025-05-10,487,5,242.20,1211.00,Pending,
46189,9532,2025-06-15,224,1,287.73,287.73,Completed,2025-06-18
46190,3636,2025-10-21,143,2,74.54,149.08,Completed,2025-10-23
46191,384,2026-08-11,374,2,482.99,965.98,Completed,2026-08-14
46192,4460,2026-07-28,113,4,145.00,580.00,Completed,2026-08-10
46193,1652,2025-06-12,50,3,413.07,1239.21,Cancelled,
46194,7219,2026-04-12,311,3,195.82,587.46,Completed,2026-04-18
46195,416,2026-08-31,408,1,181.18,181.18,Completed,2026-09-01
46196,6526,2023-03-14,436,2,375.51,751.02,Cancelled,
46197,2,2025-06-16,94,3,184.86,554.58,Cancelled,
46198,5519,2026-08-27,77,4,488.30,1953.20,Completed,2026-09-04
46199,7767,2023-05-28,85,6,477.37,2864.22,Completed,2023-06-01
46200,604,2024-08-18,232,5,63.74,318.70,Completed,2024-08-31
46201,4759,2025-05-31,120,2,132.20,264.40,Completed,2025-06-05
46202,1781,2026-06-16,175,4,464.26,1857.04,Completed,2026-06-19
46203,8282,2026-07-28,228,2,355.02,710.04,Pending,
46204,3404,2025-04-12,454,10,436.76,4367.60,Completed,2025-04-17
46205,1791,2025-12-27,67,1,223.01,223.01,Pending,
46206,511,2025-07-03,487,8,242.20,1937.60,Completed,2025-07-08
46207,1261,2024-07-25,286,3,206.85,620.55,Completed,2024-07-30
